id,transaction_id,list_id,list_date,score,user_type,segment,industry,marketing_goal,marketing_funnel,marketing_title,special_offer,interest,activity,data_type,item_name,transaction_date,transaction_key,transaction_value,source,payment_category,payment_product,payment_price,payment_date,address,referrer,utm_source,utm_medium,utm_campaign,utm_term,utm_content
sxa272rox0b7qazs,66fa05c411fa900006e5c485,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.378Z,1,1,web,,,,,https://www.n-shine.com/product/detail.html?product_no=714&amp;cafe_mkt=ue_babam714&amp;utm_source=Naver_trM&amp;utm_medium=cpp&amp;utm_&amp;utm_campaign=1&amp;NaPm=ct%3Dkzs5pg4w%7Cci%3D872719936e99f92dc64cacaa3048f926563b8c5b%7Ctr%3Dsbtp%7Csn%3D987184%7Chk%3De13932396ba1f14f6e92ce326c633b3626ee557d,,,,,,
sxa272rox0b7qazs,66fa05c4c7b4ba0006850912,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.366Z,2,https://www.n-shine.com/product/detail.html?product_no=714&amp;cafe_mkt=ue_babam714&amp;utm_source=Naver_trM&amp;utm_medium=cpp&amp;utm_&amp;utm_campaign=1&amp;NaPm=ct%3Dkzs5pg4w%7Cci%3D872719936e99f92dc64cacaa3048f926563b8c5b%7Ctr%3Dsbtp%7Csn%3D987184%7Chk%3De13932396ba1f14f6e92,web,,,,,,,Naver_trM,cpp,1,,
sxa272rox0b7qazs,66fa05c4a73c100006d9a400,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.328Z,3,1,web,,,,,https://www.n-shine.com/product/detail.html?product_no=714&amp;cafe_mkt=ue_babam714&amp;utm_source=Naver_trM&amp;utm_medium=cpp&amp;utm_&amp;utm_campaign=1&amp;NaPm=ct%3Dkzs5pg4w%7Cci%3D872719936e99f92dc64cacaa3048f926563b8c5b%7Ctr%3Dsbtp%7Csn%3D987184%7Chk%3De13932396ba1f14f6e92ce326c633b3626ee557d,,,,,,
sxa272rox0b7qazs,66fa05c4c7b4ba00068508fb,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.186Z,4,1,web,,,,,https://www.n-shine.com/product/detail.html?product_no=714&amp;cafe_mkt=ue_babam714&amp;utm_source=Naver_trM&amp;utm_medium=cpp&amp;utm_&amp;utm_campaign=1&amp;NaPm=ct%3Dkzs5pg4w%7Cci%3D872719936e99f92dc64cacaa3048f926563b8c5b%7Ctr%3Dsbtp%7Csn%3D987184%7Chk%3De13932396ba1f14f6e92ce326c633b3626ee557d,,,,,,
sxa272rox0b7qazs,66fa05c927ee2c0006587624,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.000Z,5,66871d047f4f2b001b80e6b8,,,,,,,,,,,,
sxa272rox0b7qazs,66fa05c9a73c100006d9a49f,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.000Z,5,669b51e67881df001cbb507b,,,,,,,,,,,,
sxa272rox0b7qazs,66fa05c9c7b4ba00068509a9,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.000Z,5,66871cdb7881df001b5a6f69,,,,,,,,,,,,
sxa272rox0b7qazs,66fa05c9a73c100006d9a4a7,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.000Z,5,665bcca77f4f2b00196e0658,,,,,,,,,,,,
sxa272rox0b7qazs,66fa05c911fa900006e5c515,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.000Z,5,66872671d579b2001953e029,,,,,,,,,,,,
sxa272rox0b7qazs,66fa05c911fa900006e5c524,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-30T01:58:28.000Z,5,665bcc45cd3a8000190fbc79,,,,,,,,,,,,
va7gw1d9ej5gcywu,66f78c4e11fa900006874047,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:55:42.215Z,1,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f78c4d27ee2c0006ee6b0b,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:55:41.652Z,2,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f78c4d27ee2c0006ee6b06,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:55:41.595Z,3,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,web,,,,,,https://www.mediacategory.com/,MOBON,display,M-BN,,
va7gw1d9ej5gcywu,66f78c4da73c10000671cb1d,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:55:41.547Z,4,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f7888ff0ce340006cc9429,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:39:43.080Z,3,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,web,,,,,,https://www.mediacategory.com/,MOBON,display,M-BN,,
va7gw1d9ej5gcywu,66f7888f0bc80b000680c264,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:39:43.073Z,4,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f7888f7fda600006cf230b,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:39:43.072Z,2,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f7888fa73c10000671403f,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:39:43.067Z,1,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f787d027ee2c0006edcbff,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:36:32.904Z,4,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f787cd27ee2c0006edcbb5,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:36:29.689Z,3,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,web,,,,,,https://www.mediacategory.com/,MOBON,display,M-BN,,
va7gw1d9ej5gcywu,66f787cda73c100006712e55,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:36:29.624Z,1,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f787cda73c100006712e45,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T04:36:29.468Z,2,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f7779111fa90000683fe90,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T03:27:13.664Z,1,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f77791a73c1000066e3e71,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T03:27:13.236Z,4,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f7779127ee2c0006eabd60,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T03:27:13.232Z,2,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f7779127ee2c0006eabd5f,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T03:27:13.217Z,3,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,web,,,,,,https://www.mediacategory.com/,MOBON,display,M-BN,,
va7gw1d9ej5gcywu,66f76ee911fa90000682bcb9,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T02:50:17.016Z,4,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f76ee327ee2c0006e95baa,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T02:50:11.693Z,1,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f76ee3a73c1000066ce561,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T02:50:11.693Z,3,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,web,,,,,,https://www.mediacategory.com/,MOBON,display,M-BN,,
va7gw1d9ej5gcywu,66f76ee327ee2c0006e95bab,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T02:50:11.693Z,2,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f76c1c27ee2c0006e8cd6d,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T02:38:20.913Z,4,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f76c1811fa900006823d60,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T02:38:16.036Z,2,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f76c1811fa900006823d5f,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T02:38:16.035Z,3,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,web,,,,,,https://www.mediacategory.com/,MOBON,display,M-BN,,
va7gw1d9ej5gcywu,66f76c17a73c1000066c5888,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-28T02:38:15.960Z,1,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;n_mall_id=gnh181106&amp;n_ad_group_type=2&amp;n_match=3&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f1ea34a73c10000688e9f2,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-23T22:22:44.264Z,1,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;nv_ad=nda&amp;utm_=&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f1ea34a73c10000688e9f1,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-23T22:22:44.263Z,3,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;nv_ad=nda&amp;utm_=&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,web,,,,,,https://www.mediacategory.com/,MOBON,display,M-BN,,
va7gw1d9ej5gcywu,66f1ea343c75900006989bce,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-23T22:22:44.263Z,2,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=975&amp;cate_no=73&amp;nv_ad=nda&amp;utm_=&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f09bf027ee2c0006c96075,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-22T22:36:32.065Z,2,1,web,,,,,https://m.n-shine.com/product/%EB%89%B4-%EB%9F%AD%EC%8A%A4-%EB%A0%88%EB%93%9C%EB%93%9C%EB%A1%AD-%EB%A6%BD%ED%81%90%EC%96%B4-%EB%A1%B1-%EB%9E%98%EC%8A%A4%ED%8C%85-%EC%A0%A4-2%EA%B0%9C%EC%82%AC%EB%A9%B4-1%EA%B0%9C-%EB%8D%94/975/category/107/display/1/?utm_=&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f09bf027ee2c0006c96071,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-22T22:36:32.029Z,1,1,web,,,,,https://m.n-shine.com/product/%EB%89%B4-%EB%9F%AD%EC%8A%A4-%EB%A0%88%EB%93%9C%EB%93%9C%EB%A1%AD-%EB%A6%BD%ED%81%90%EC%96%B4-%EB%A1%B1-%EB%9E%98%EC%8A%A4%ED%8C%85-%EC%A0%A4-2%EA%B0%9C%EC%82%AC%EB%A9%B4-1%EA%B0%9C-%EB%8D%94/975/category/107/display/1/?utm_=&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f09bf06d11630006d14dae,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-22T22:36:31.990Z,3,https://m.n-shine.com/product/%EB%89%B4-%EB%9F%AD%EC%8A%A4-%EB%A0%88%EB%93%9C%EB%93%9C%EB%A1%AD-%EB%A6%BD%ED%81%90%EC%96%B4-%EB%A1%B1-%EB%9E%98%EC%8A%A4%ED%8C%85-%EC%A0%A4-2%EA%B0%9C%EC%82%AC%EB%A9%B4-1%EA%B0%9C-%EB%8D%94/975/category/107/display/1/?utm_=&amp;,web,,,,,,https://www.mediacategory.com/,MOBON,display,M-BN,,
va7gw1d9ej5gcywu,66f09bdf27ee2c0006c95d7e,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-22T22:36:15.740Z,4,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=132&amp;across_adn_utm=MjAxNjg2OTd8MTA2MDk4fDEwNjA5ODAwMDR8MDAwODQ1MzZ8MDEwMjc2NjQ%3D&amp;rnd=1727042771&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f09bdb6d11630006d14b0e,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-22T22:36:11.468Z,3,https://m.n-shine.com/product/detail.html?product_no=132&amp;across_adn_utm=MjAxNjg2OTd8MTA2MDk4fDEwNjA5ODAwMDR8MDAwODQ1MzZ8MDEwMjc2NjQ%3D&amp;rnd=1727042771&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,web,,,,,,https://www.mediacategory.com/,MOBON,display,M-BN,,
va7gw1d9ej5gcywu,66f09bdba73c100006544898,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-22T22:36:11.365Z,2,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=132&amp;across_adn_utm=MjAxNjg2OTd8MTA2MDk4fDEwNjA5ODAwMDR8MDAwODQ1MzZ8MDEwMjc2NjQ%3D&amp;rnd=1727042771&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66f09bdb27ee2c0006c95cd9,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-22T22:36:11.311Z,1,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=132&amp;across_adn_utm=MjAxNjg2OTd8MTA2MDk4fDEwNjA5ODAwMDR8MDAwODQ1MzZ8MDEwMjc2NjQ%3D&amp;rnd=1727042771&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
va7gw1d9ej5gcywu,66eff5f9a73c1000063940d5,665bcc45cd3a8000190fbc79,2024-06-02T01:35:01.605Z,0,visitor,제품,패션,브랜드 인지도,구매 유도,프로모션 페이지,할인 쿠폰,여성 의류,이벤트,고객행동데이터,프로모션방문완료,2024-09-22T10:48:25.575Z,2,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=778&amp;fbclid=IwY2xjawFcxFlleHRuA2FlbQEwAAEdb5z8F_pIc8xza_noQDzgH2KTDVHzIjT0ibqgAm-988uB795GJKgvUtK2_aem_mKZ0opCEZNjIFlT_FSE9uQ&amp;utm_source=MOBON&amp;utm_medium=display&amp;utm_=&amp;utm_campaign=M-BN,https://www.mediacategory.com/,,,,,
