customer_id,event_id,event_created_timestamp,member_type,customer_category,industry_field,ad_objective,marketing_stage,campaign_title,free_offer,interest_field,key_activity,data_type,item_name,event_key,event_value,data_source,purchase_category,purchase_product_name,purchase_cost,purchase_timestamp,website_url,source_channel,utm_source,utm_medium,ad_campaign,target_keyword,content_description,customer_list_id,list_created_timestamp
js2id3oc27w47e1t,670e87efeebb7c0007c98d05,2024-10-15T15:19:11.616Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
js2id3oc27w47e1t,670e87d436c1270006ad359e,2024-10-15T15:18:44.872Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
js2id3oc27w47e1t,670e87d436c1270006ad359d,2024-10-15T15:18:44.870Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/portfolio,web,,,,,,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
js2id3oc27w47e1t,670e87d4eebb7c0007c98b10,2024-10-15T15:18:44.864Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
js2id3oc27w47e1t,670e87d4242bc9000633e711,2024-10-15T15:18:44.864Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
js2id3oc27w47e1t,670e87d427ee2c00069e8706,2024-10-15T15:18:44.862Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
js2id3oc27w47e1t,670e87d466273e00070fab96,2024-10-15T15:18:44.861Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
js2id3oc27w47e1t,670e87d8a73c10000609fbb5,2024-10-15T15:18:44.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56c061dda3001a4fc6bb,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
js2id3oc27w47e1t,670e87d8e1207e00061c1f87,2024-10-15T15:18:44.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56db7f4f2bf0dd6a4a00,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
js2id3oc27w47e1t,670e87d8eebb7c0007c98b58,2024-10-15T15:18:44.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc5714d579b20019659382,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ov04jp3p59icl236,670e7e7d27ee2c00069d02d1,2024-10-15T14:38:53.769Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/portfolio,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ov04jp3p59icl236,670e7e7d27ee2c00069d02d0,2024-10-15T14:38:53.768Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/portfolio,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ov04jp3p59icl236,670e7e7d57c5ba000638228e,2024-10-15T14:38:53.742Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ov04jp3p59icl236,670e7e7d66273e00070e3170,2024-10-15T14:38:53.741Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/portfolio,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ov04jp3p59icl236,670e7e7d43e9df0006a44d1d,2024-10-15T14:38:53.741Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ov04jp3p59icl236,670e7e7dcbef130006bcfd55,2024-10-15T14:38:53.740Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/portfolio,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ov04jp3p59icl236,670e7e82cbef130006bcfdac,2024-10-15T14:38:53.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc5714d579b20019659382,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ov04jp3p59icl236,670e7e82a73c100006089243,2024-10-15T14:38:53.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56db7f4f2bf0dd6a4a00,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
ov04jp3p59icl236,670e7e8366273e00070e31e5,2024-10-15T14:38:53.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56c061dda3001a4fc6bb,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717acd11b300066a25e7,2024-10-15T13:43:22.311Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717acd11b300066a25e6,2024-10-15T13:43:22.310Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/portfolio,web,,,,,,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717aa73c100006069d30,2024-10-15T13:43:22.310Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717a27ee2c00069abc19,2024-10-15T13:43:22.309Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717aa73c100006069d2f,2024-10-15T13:43:22.309Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717627ee2c00069abb4c,2024-10-15T13:43:18.942Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/about,web,,,,,,https://accepted.kr/contact,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717627ee2c00069abb3f,2024-10-15T13:43:18.794Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717627ee2c00069abb38,2024-10-15T13:43:18.791Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/about,https://accepted.kr/contact,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7176a73c100006069c7b,2024-10-15T13:43:18.621Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717627ee2c00069abb20,2024-10-15T13:43:18.516Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/about,https://accepted.kr/contact,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717627ee2c00069abb1d,2024-10-15T13:43:18.493Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7176a73c100006069c71,2024-10-15T13:43:18.457Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/about,https://accepted.kr/contact,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7176a73c100006069c6d,2024-10-15T13:43:18.444Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,100,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7172cd11b300066a247b,2024-10-15T13:43:14.851Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,100,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7172cd11b300066a2475,2024-10-15T13:43:14.812Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7172cd11b300066a244d,2024-10-15T13:43:14.389Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/contact,web,,,,,,https://accepted.kr/brand,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7172a73c100006069bb8,2024-10-15T13:43:14.192Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/contact,https://accepted.kr/brand,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7172a73c100006069bb2,2024-10-15T13:43:13.992Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/contact,https://accepted.kr/brand,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717227ee2c00069aba43,2024-10-15T13:43:13.959Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/contact,https://accepted.kr/brand,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e717227ee2c00069aba41,2024-10-15T13:43:13.943Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7171cd11b300066a2440,2024-10-15T13:43:13.918Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7169cd11b300066a2276,2024-10-15T13:43:05.550Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7169cd11b300066a2262,2024-10-15T13:43:05.340Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/brand,web,,,,,,https://accepted.kr/portfolio,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7169cd11b300066a2261,2024-10-15T13:43:05.331Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/brand,https://accepted.kr/portfolio,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7169cd11b300066a225f,2024-10-15T13:43:05.329Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/brand,https://accepted.kr/portfolio,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7169a73c1000060699f0,2024-10-15T13:43:05.329Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/brand,https://accepted.kr/portfolio,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e716927ee2c00069ab813,2024-10-15T13:43:05.322Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7169a73c1000060699ed,2024-10-15T13:43:05.321Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e716927ee2c00069ab812,2024-10-15T13:43:05.320Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,100,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7165a73c1000060698b9,2024-10-15T13:43:01.911Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e716527ee2c00069ab69c,2024-10-15T13:43:01.525Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/portfolio,web,,,,,,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7165cd11b300066a20f5,2024-10-15T13:43:01.136Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,100,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7165cd11b300066a20f3,2024-10-15T13:43:01.124Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7165cd11b300066a20f0,2024-10-15T13:43:01.085Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e716527ee2c00069ab679,2024-10-15T13:43:01.044Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e716527ee2c00069ab678,2024-10-15T13:43:01.041Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e716527ee2c00069ab677,2024-10-15T13:43:01.032Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e715d27ee2c00069ab56d,2024-10-15T13:42:53.640Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,100,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e715aa73c100006069699,2024-10-15T13:42:50.826Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e715a27ee2c00069ab468,2024-10-15T13:42:50.692Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7156a73c10000606959b,2024-10-15T13:42:46.457Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/,web,,,,,,https://naver.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7156cd11b300066a1e2b,2024-10-15T13:42:46.423Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/,https://naver.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e715627ee2c00069ab372,2024-10-15T13:42:46.240Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/,https://naver.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7156cd11b300066a1e16,2024-10-15T13:42:46.233Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e7156a73c100006069583,2024-10-15T13:42:46.174Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/,https://naver.com/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e715a27ee2c00069ab467,2024-10-15T13:42:46.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56c061dda3001a4fc6bb,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e715a27ee2c00069ab469,2024-10-15T13:42:46.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc5714d579b20019659382,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
9y51cc4f9yihsih8,670e715acd11b300066a1f14,2024-10-15T13:42:46.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56db7f4f2bf0dd6a4a00,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e6425cd11b30006680c98,2024-10-15T12:46:29.428Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,100,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e6421cd11b30006680bb8,2024-10-15T12:46:25.566Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,페이지방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e6421a73c1000060471db,2024-10-15T12:46:25.291Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,50,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e6421a73c1000060471d3,2024-10-15T12:46:25.189Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,visited_url,https://accepted.kr/portfolio,web,,,,,,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e6421cd11b30006680b96,2024-10-15T12:46:25.148Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,75,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e6421cd11b30006680b94,2024-10-15T12:46:25.132Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,캠페인방문완료,2,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e6421cd11b30006680b93,2024-10-15T12:46:25.121Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,사이트방문완료,1,web,,,,,https://accepted.kr/portfolio,https://accepted.kr/,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e6421a73c1000060471cb,2024-10-15T12:46:25.085Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,스트롤다운,25,web,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e642527ee2c00069871d5,2024-10-15T12:46:25.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56c061dda3001a4fc6bb,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
cubawwsgumpoksf1,670e6425a73c1000060472b7,2024-10-15T12:46:25.000Z,visitor,영상,디자인,고객 모집,가망고객모집,랜딩페이지,할인쿠폰,영상,이벤트,사용자이벤트,캠페인 방문,added_to_list,66bc56db7f4f2bf0dd6a4a00,,,,,,,,,,,,,66bc56c061dda3001a4fc6bb,2024-08-14T07:03:28.867Z
