category,industry,interest,name,created_at1,lead_count,last_lead_activity,group_id,user_type,lead_score,geoip_country,geoip_state,geoip_city,created_at,id,key,value,source,offer_category,offer_product,offer_price,offer_created_at,url,referrer,cid,utm_source,utm_medium,utm_campaign,utm_term,utm_content,properties,event_context
여가,워크숍 컨설팅,무료 체험,"기업체, 단체 워크숍 무료상담 신청하세요!",2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f6cd706a0000636954c,사이트전환완료,1,web,온라인판매,무료 체험,0.0,2023-02-01,http://lp.iam2.co.kr/landing_thearam_0305/,,24hdp1xv3u9tz6fb,7.0,8.0,9.0,10,12.0,"{'value': 1, 'url': 'https://m.n-shine.com/product/detail.html?product_no=761&amp;fbclid=PAZXh0bgNhZW0BMAABpsIjsj8RlEYjJDsifPCWY-SPX_9cJJJS5DMUIi1SblWWVkztP00d6RfVZg_aem_km_pJMjo_8aM8INN8v0DxA', 'product': '바로구매', 'ip_address': '122.37.16.152', 'category': 'undefined', 'Referrer': 'http://instagram.com/'}",{'ip': '122.37.16.152'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f1f3c6fe600064e1ada,added_to_list,665bcca77f4f2b00196e0658,,,,,,,,24hdp1xv3u9tz6fb,,,,,,{'value': '665bcca77f4f2b00196e0658'},"{'satisfaction': {'mask': [['665bcca7d579b2001946894b']], 'requirements': [{'_id': '665bcca7d579b2001946894b', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'visited_url', 'type': 'visited-url', 'value': '', 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f1f643615000cfff604,added_to_list,669b51e67881df001cbb507b,,,,,,,,24hdp1xv3u9tz6fb,,,,,,{'value': '669b51e67881df001cbb507b'},"{'satisfaction': {'mask': [['669b51e67f4f2b001982af3c']], 'requirements': [{'_id': '669b51e67f4f2b001982af3c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'visited_url', 'type': 'visited-url', 'value': '', 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f1f6bf68b0007443205,added_to_list,66871d047f4f2b001b80e6b8,,,,,,,,24hdp1xv3u9tz6fb,,,,,,{'value': '66871d047f4f2b001b80e6b8'},"{'satisfaction': {'mask': [['66871d047881df001b5a6f6f']], 'requirements': [{'_id': '66871d047881df001b5a6f6f', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '캠페인방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
여가,워크숍 컨설팅,무료 체험,"기업체, 단체 워크숍 무료상담 신청하세요!",2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f1a6bf68b00074431a6,캠페인방문완료,2,web,온라인판매,무료 체험,0.0,2023-02-01,http://lp.iam2.co.kr/landing_thearam_0305/,,24hdp1xv3u9tz6fb,7.0,8.0,9.0,10,12.0,"{'value': 2, 'url': 'https://m.n-shine.com/product/detail.html?product_no=761&amp;fbclid=PAZXh0bgNhZW0BMAABpsIjsj8RlEYjJDsifPCWY-SPX_9cJJJS5DMUIi1SblWWVkztP00d6RfVZg_aem_km_pJMjo_8aM8INN8v0DxA', 'key': 'm.n-shine.com/product/detail.html', 'ip_address': '122.37.16.152', 'UTMConent': '자연으로 피부를 빛나게 하다 ■ Natural Shine homepage■', 'Referrer': 'http://instagram.com/', 'PageTitle': '자연으로 피부를 빛나게 하다 ■ Natural Shine homepage■'}",{'ip': '122.37.16.152'}
여가,워크숍 컨설팅,무료 체험,"기업체, 단체 워크숍 무료상담 신청하세요!",2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f196bf68b000744319f,visited_url,http://lp.iam2.co.kr/landing_thearam_0305/,web,온라인판매,무료 체험,0.0,2023-02-01,http://lp.iam2.co.kr/landing_thearam_0305/,,24hdp1xv3u9tz6fb,7.0,8.0,9.0,10,12.0,"{'value': 'https://m.n-shine.com/product/detail.html?product_no=761&amp;fbclid=PAZXh0bgNhZW0BMAABpsIjsj8RlEYjJDsifPCWY-SPX_9cJJJS5DMUIi1SblWWVkztP00d6RfVZg_aem_km_pJMjo_8aM8INN8v0DxA', 'referrer': 'http://instagram.com/', 'page_title': '자연으로 피부를 빛나게 하다 ■ Natural Shine homepage■', 'ip_address': '122.37.16.152'}",{'ip': '122.37.16.152'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f19643615000cfff557,사이트방문완료,1,web,,,,,,,24hdp1xv3u9tz6fb,,,,,,"{'value': 1, 'ip_address': '122.37.16.152', 'URL': 'https://m.n-shine.com/product/detail.html?product_no=761&amp;fbclid=PAZXh0bgNhZW0BMAABpsIjsj8RlEYjJDsifPCWY-SPX_9cJJJS5DMUIi1SblWWVkztP00d6RfVZg_aem_km_pJMjo_8aM8INN8v0DxA', 'Referrer': 'http://instagram.com/'}",{'ip': '122.37.16.152'}
여가,워크숍 컨설팅,무료 체험,"기업체, 단체 워크숍 무료상담 신청하세요!",2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f19d706a000063687d4,페이지방문완료,1,web,온라인판매,무료 체험,0.0,2023-02-01,http://lp.iam2.co.kr/landing_thearam_0305/,,24hdp1xv3u9tz6fb,7.0,8.0,9.0,10,12.0,"{'value': 1, 'url': 'https://m.n-shine.com/product/detail.html?product_no=761&amp;fbclid=PAZXh0bgNhZW0BMAABpsIjsj8RlEYjJDsifPCWY-SPX_9cJJJS5DMUIi1SblWWVkztP00d6RfVZg_aem_km_pJMjo_8aM8INN8v0DxA', 'ip_address': '122.37.16.152', 'Referrer': 'http://instagram.com/'}",{'ip': '122.37.16.152'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f1fd706a000063688a5,added_to_list,66871cdb7881df001b5a6f69,,,,,,,,24hdp1xv3u9tz6fb,,,,,,{'value': '66871cdb7881df001b5a6f69'},"{'satisfaction': {'mask': [['66871cdc7f4f2b001b80e6af']], 'requirements': [{'_id': '66871cdc7f4f2b001b80e6af', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '페이지방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:06:01.392Z,66ae0f1f3c6fe600064e1add,added_to_list,66872671d579b2001953e029,,,,,,,,24hdp1xv3u9tz6fb,,,,,,{'value': '66872671d579b2001953e029'},"{'satisfaction': {'mask': [['668726727f4f2b001b80e88d'], 'or', ['668726727881df001cb398cc'], 'or', ['6687267261dda3001a3e59c3'], 'or', ['66872672d579b2f17780716c'], 'or', ['668726727f4f2b00197ad75c']], 'requirements': [{'_id': '668726727f4f2b00197ad75c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '사이트스크롤다운', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '6687267261dda3001a3e59c3', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '페이지방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '668726727881df001cb398cc', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '사이트방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '66872672d579b2f17780716c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'KeywordTarget', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '668726727f4f2b001b80e88d', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '캠페인방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
여가,워크숍 컨설팅,무료 체험,"기업체, 단체 워크숍 무료상담 신청하세요!",2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:10:24.448Z,66ae1026643615000c0019dd,캠페인방문완료,2,web,온라인판매,무료 체험,0.0,2023-02-01,http://lp.iam2.co.kr/landing_thearam_0305/,,coqrccufm2sfw0jb,7.0,8.0,9.0,10,12.0,"{'value': 2, 'url': 'https://m.n-shine.com/product/ns-%EB%94%A5-%EB%AA%A8%EC%9D%B4%EC%8A%A4%EC%B3%90-%ED%8E%98%EC%9D%B4%EC%8A%A4-%EC%A0%A4%EB%A6%AC%ED%8C%A8%EC%B9%98-set/761/category/73/display/1/?gclid=CjwKCAjwqre1BhAqEiwA7g9Qhqn1f2dPnG6HXthrvrDJwVOCDF9I5Wkuc0tgP2TeD_5dtnjnimgLzhoCiYgQAvD_BwE', 'key': 'm.n-shine.com/product/ns-%EB%94%A5-%EB%AA%A8%EC%9D%B4%EC%8A%A4%EC%B3%90-%ED%8E%98%EC%9D%B4%EC%8A%A4-%EC%A0%A4%EB%A6%AC%ED%8C%A8%EC%B9%98-set/761/category/73/display/1/', 'ip_address': '219.248.254.33', 'UTMConent': '자연으로 피부를 빛나게 하다 ■ Natural Shine homepage■', 'Referrer': '', 'PageTitle': '자연으로 피부를 빛나게 하다 ■ Natural Shine homepage■'}",{'ip': '219.248.254.33'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:10:24.448Z,66ae102b3c6fe600064e3f77,added_to_list,66871d047f4f2b001b80e6b8,,,,,,,,coqrccufm2sfw0jb,,,,,,{'value': '66871d047f4f2b001b80e6b8'},"{'satisfaction': {'mask': [['66871d047881df001b5a6f6f']], 'requirements': [{'_id': '66871d047881df001b5a6f6f', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '캠페인방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
여가,워크숍 컨설팅,무료 체험,"기업체, 단체 워크숍 무료상담 신청하세요!",2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:10:24.448Z,66ae1020d706a0000636aeec,페이지방문완료,1,web,온라인판매,무료 체험,0.0,2023-02-01,http://lp.iam2.co.kr/landing_thearam_0305/,,coqrccufm2sfw0jb,7.0,8.0,9.0,10,12.0,"{'value': 1, 'url': 'https://m.n-shine.com/product/ns-%EB%94%A5-%EB%AA%A8%EC%9D%B4%EC%8A%A4%EC%B3%90-%ED%8E%98%EC%9D%B4%EC%8A%A4-%EC%A0%A4%EB%A6%AC%ED%8C%A8%EC%B9%98-set/761/category/73/display/1/?gclid=CjwKCAjwqre1BhAqEiwA7g9Qhqn1f2dPnG6HXthrvrDJwVOCDF9I5Wkuc0tgP2TeD_5dtnjnimgLzhoCiYgQAvD_BwE', 'ip_address': '219.248.254.33', 'Referrer': ''}",{'ip': '219.248.254.33'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:10:24.448Z,66ae10203c6fe600064e3de2,사이트방문완료,1,web,,,,,,,coqrccufm2sfw0jb,,,,,,"{'value': 1, 'ip_address': '219.248.254.33', 'URL': 'https://m.n-shine.com/product/ns-%EB%94%A5-%EB%AA%A8%EC%9D%B4%EC%8A%A4%EC%B3%90-%ED%8E%98%EC%9D%B4%EC%8A%A4-%EC%A0%A4%EB%A6%AC%ED%8C%A8%EC%B9%98-set/761/category/73/display/1/?gclid=CjwKCAjwqre1BhAqEiwA7g9Qhqn1f2dPnG6HXthrvrDJwVOCDF9I5Wkuc0tgP2TeD_5dtnjnimgLzhoCiYgQAvD_BwE', 'Referrer': ''}",{'ip': '219.248.254.33'}
여가,워크숍 컨설팅,무료 체험,"기업체, 단체 워크숍 무료상담 신청하세요!",2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:10:24.448Z,66ae1020d706a0000636aeca,visited_url,http://lp.iam2.co.kr/landing_thearam_0305/,web,온라인판매,무료 체험,0.0,2023-02-01,http://lp.iam2.co.kr/landing_thearam_0305/,,coqrccufm2sfw0jb,7.0,8.0,9.0,10,12.0,"{'value': 'https://m.n-shine.com/product/ns-%EB%94%A5-%EB%AA%A8%EC%9D%B4%EC%8A%A4%EC%B3%90-%ED%8E%98%EC%9D%B4%EC%8A%A4-%EC%A0%A4%EB%A6%AC%ED%8C%A8%EC%B9%98-set/761/category/73/display/1/?gclid=CjwKCAjwqre1BhAqEiwA7g9Qhqn1f2dPnG6HXthrvrDJwVOCDF9I5Wkuc0tgP2TeD_5dtnjnim', 'referrer': '', 'page_title': '자연으로 피부를 빛나게 하다 ■ Natural Shine homepage■', 'ip_address': '219.248.254.33'}","{'url_excess': 'gLzhoCiYgQAvD_BwE#none', 'ip': '219.248.254.33'}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:10:24.448Z,66ae1022643615000c001942,added_to_list,66872671d579b2001953e029,,,,,,,,coqrccufm2sfw0jb,,,,,,{'value': '66872671d579b2001953e029'},"{'satisfaction': {'mask': [['668726727f4f2b001b80e88d'], 'or', ['668726727881df001cb398cc'], 'or', ['6687267261dda3001a3e59c3'], 'or', ['66872672d579b2f17780716c'], 'or', ['668726727f4f2b00197ad75c']], 'requirements': [{'_id': '668726727f4f2b00197ad75c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '사이트스크롤다운', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '6687267261dda3001a3e59c3', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '페이지방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '668726727881df001cb398cc', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '사이트방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '66872672d579b2f17780716c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'KeywordTarget', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '668726727f4f2b001b80e88d', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '캠페인방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:10:24.448Z,66ae10223c6fe600064e3e54,added_to_list,66871cdb7881df001b5a6f69,,,,,,,,coqrccufm2sfw0jb,,,,,,{'value': '66871cdb7881df001b5a6f69'},"{'satisfaction': {'mask': [['66871cdc7f4f2b001b80e6af']], 'requirements': [{'_id': '66871cdc7f4f2b001b80e6af', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '페이지방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:10:24.448Z,66ae10226bf68b0007444a91,added_to_list,669b51e67881df001cbb507b,,,,,,,,coqrccufm2sfw0jb,,,,,,{'value': '669b51e67881df001cbb507b'},"{'satisfaction': {'mask': [['669b51e67f4f2b001982af3c']], 'requirements': [{'_id': '669b51e67f4f2b001982af3c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'visited_url', 'type': 'visited-url', 'value': '', 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T11:10:24.448Z,66ae10226bf68b0007444a92,added_to_list,665bcca77f4f2b00196e0658,,,,,,,,coqrccufm2sfw0jb,,,,,,{'value': '665bcca77f4f2b00196e0658'},"{'satisfaction': {'mask': [['665bcca7d579b2001946894b']], 'requirements': [{'_id': '665bcca7d579b2001946894b', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'visited_url', 'type': 'visited-url', 'value': '', 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Seoul,Seoul,2024-08-03T11:08:39.422Z,66ae0fc2d706a0000636a28a,스트롤다운,75,web,,,,,,,q0nadktpehmawftn,,,,,,"{'value': '75', 'price': 1, 'ip_address': '49.142.48.159'}",{'ip': '49.142.48.159'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Seoul,Seoul,2024-08-03T11:08:39.422Z,66ae0fbb6bf68b000744419a,스트롤다운,50,web,,,,,,,q0nadktpehmawftn,,,,,,"{'value': '50', 'price': 1, 'ip_address': '49.142.48.159'}",{'ip': '49.142.48.159'}
교육,학위 취득,무료 상담,4년제와%20동일한%20학사학윈,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Seoul,Seoul,2024-08-03T11:08:39.422Z,66ae0fb73c6fe600064e316e,visited_url,http://lp.iam2.co.kr/landing_ghu_0105/,web,온라인판매,무료 상담,0.0,2024-01-06,http://lp.iam2.co.kr/landing_ghu_0105/,,q0nadktpehmawftn,13.0,14.0,15.0,16,18.0,"{'value': 'https://eir.co.kr/33/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&amp;bmode=view&amp;idx=8612381&amp;t=board', 'referrer': 'https://www.google.com/', 'page_title': '각질제거계의 3대 거장 - 아하(AHA), 바하(BHA), 파하(PHA) : EIR COSMETIC', 'ip_address': '49.142.48.159'}",{'ip': '49.142.48.159'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Seoul,Seoul,2024-08-03T11:08:39.422Z,66ae0fb7d706a0000636a164,스트롤다운,25,web,,,,,,,q0nadktpehmawftn,,,,,,"{'value': '25', 'price': 1, 'ip_address': '49.142.48.159'}",{'ip': '49.142.48.159'}
교육,학위 취득,무료 상담,4년제와%20동일한%20학사학윈,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Seoul,Seoul,2024-08-03T11:08:39.422Z,66ae0fb7643615000c000c98,캠페인방문완료,2,web,온라인판매,무료 상담,0.0,2024-01-06,http://lp.iam2.co.kr/landing_ghu_0105/,,q0nadktpehmawftn,13.0,14.0,15.0,16,18.0,"{'value': 2, 'url': 'https://eir.co.kr/33/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&amp;bmode=view&amp;idx=8612381&amp;t=board', 'key': 'eir.co.kr/33/', 'ip_address': '49.142.48.159', 'UTMConent': '각질제거계의 3대 거장 - 아하(AHA), 바하(BHA), 파하(PHA) : EIR COSMETIC', 'Referrer': 'https://www.google.com/', 'PageTitle': '각질제거계의 3대 거장 - 아하(AHA), 바하(BHA), 파하(PHA) : EIR COSMETIC'}",{'ip': '49.142.48.159'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Seoul,Seoul,2024-08-03T11:08:39.422Z,66ae0fbbd706a0000636a1cd,added_to_list,665bcca77f4f2b00196e0658,,,,,,,,q0nadktpehmawftn,,,,,,{'value': '665bcca77f4f2b00196e0658'},"{'satisfaction': {'mask': [['665bcca7d579b2001946894b']], 'requirements': [{'_id': '665bcca7d579b2001946894b', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'visited_url', 'type': 'visited-url', 'value': '', 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Seoul,Seoul,2024-08-03T11:08:39.422Z,66ae0fbc3c6fe600064e31ef,added_to_list,669b51e67881df001cbb507b,,,,,,,,q0nadktpehmawftn,,,,,,{'value': '669b51e67881df001cbb507b'},"{'satisfaction': {'mask': [['669b51e67f4f2b001982af3c']], 'requirements': [{'_id': '669b51e67f4f2b001982af3c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'visited_url', 'type': 'visited-url', 'value': '', 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Seoul,Seoul,2024-08-03T11:08:39.422Z,66ae0fbcd706a0000636a1e6,added_to_list,66872671d579b2001953e029,,,,,,,,q0nadktpehmawftn,,,,,,{'value': '66872671d579b2001953e029'},"{'satisfaction': {'mask': [['668726727f4f2b001b80e88d'], 'or', ['668726727881df001cb398cc'], 'or', ['6687267261dda3001a3e59c3'], 'or', ['66872672d579b2f17780716c'], 'or', ['668726727f4f2b00197ad75c']], 'requirements': [{'_id': '668726727f4f2b00197ad75c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '사이트스크롤다운', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '6687267261dda3001a3e59c3', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '페이지방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '668726727881df001cb398cc', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '사이트방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '66872672d579b2f17780716c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'KeywordTarget', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '668726727f4f2b001b80e88d', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '캠페인방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Seoul,Seoul,2024-08-03T11:08:39.422Z,66ae0fbc3c6fe600064e322b,added_to_list,66871d047f4f2b001b80e6b8,,,,,,,,q0nadktpehmawftn,,,,,,{'value': '66871d047f4f2b001b80e6b8'},"{'satisfaction': {'mask': [['66871d047881df001b5a6f6f']], 'requirements': [{'_id': '66871d047881df001b5a6f6f', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '캠페인방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T10:20:18.289Z,66ae0fac6bf68b000744406f,스트롤다운,100,web,,,,,,,4bv7ii8qtj61j9ai,,,,,,"{'value': '100', 'price': 1, 'ip_address': '58.29.142.155'}",{'ip': '58.29.142.155'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T10:20:18.289Z,66ae0f96643615000c000899,스트롤다운,75,web,,,,,,,4bv7ii8qtj61j9ai,,,,,,"{'value': '75', 'price': 1, 'ip_address': '58.29.142.155'}",{'ip': '58.29.142.155'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T10:20:18.289Z,66ae0f8d3c6fe600064e2bc4,스트롤다운,50,web,,,,,,,4bv7ii8qtj61j9ai,,,,,,"{'value': '50', 'price': 1, 'ip_address': '58.29.142.155'}",{'ip': '58.29.142.155'}
,,,,2024-07-04T22:07:00.203Z,2,2024-08-03T11:11:34.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-03T10:20:18.289Z,66ae0f8ad706a00006369aac,스트롤다운,25,web,,,,,,,4bv7ii8qtj61j9ai,,,,,,"{'value': '25', 'price': 1, 'ip_address': '58.29.142.155'}",{'ip': '58.29.142.155'}
