category,industry,campaign_objective,campaign_type,campaign_name,campaign_freeoffer,interest,objective,type,name,list_id,list_created_at,status,lead_count,last_lead_activity,backmatch_visitors,created_at,event_id,event_key,event_value,source,purchase_category,purchase_product,purchase_price,purchase_created_at,url,referrer,utm_source,utm_medium,utm_campaign,utm_term,utm_content,user_type,lead_score,Gender,Age,Region,cid
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:24:27.412Z,6725b78bb82daa00060e7426,viewed_campaign_page,2797707,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:24:27.400Z,6725b78b27ee2c000675ddc6,사이트방문완료,1,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:24:27.386Z,6725b78ba73c100006ce76ec,페이지방문완료,1,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-11-02T05:24:27.381Z,6725b78ba73c100006ce76ea,visited_url,https://lp.eventpang.com/elbeautyacademy/,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T05:59:51.688Z,6721cb57a73c100006368d7e,스트롤다운,75,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T05:59:46.956Z,6721cb5227ee2c0006d55ee7,스트롤다운,50,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T05:59:25.659Z,6721cb3d27ee2c0006d55cb8,페이지방문완료,1,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T05:59:25.646Z,6721cb3d73368000064d404b,사이트방문,2,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T05:59:25.638Z,6721cb3d72f32000078bbbfe,스트롤다운,25,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T05:59:25.636Z,6721cb3da73c100006368b06,사이트방문완료,1,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
